0	Istituto_di_astrofisica_spaziale_e_fisica_cosmica	Osservatori_astronomici_d'Italia		739091
0	Istituto_di_astrofisica_spaziale_e_fisica_cosmica_di_Milano	Osservatori_astronomici_d'Italia		3604978
0	Istituto_di_radioastronomia_di_Bologna	Osservatori_astronomici_d'Italia		37573
0	La_Torre_del_Sole	Osservatori_astronomici_d'Italia		1802928
0	Osservatorio_Bassano_Bresciano	Osservatori_astronomici_d'Italia		3462107
0	Osservatorio_San_Vittore	Osservatori_astronomici_d'Italia		1566466
0	Osservatorio_Ximeniano	Osservatori_astronomici_d'Italia		745191
0	Osservatorio_astrofisico_di_Arcetri	Osservatori_astronomici_d'Italia		1365287
0	Osservatorio_astrofisico_di_Asiago	Osservatori_astronomici_d'Italia		2476445
0	Osservatorio_astronomico_G.V._Schiaparelli	Osservatori_astronomici_d'Italia		1766708
0	Osservatorio_astronomico_Galileo_Galilei	Osservatori_astronomici_d'Italia		2144464
0	Osservatorio_astronomico_Geminiano_Montanari	Osservatori_astronomici_d'Italia		1099268
0	Osservatorio_astronomico_Monte_Viseggi	Osservatori_astronomici_d'Italia		3793521
0	Osservatorio_astronomico_Santa_Lucia_Stroncone	Osservatori_astronomici_d'Italia		1568986
0	Osservatorio_astronomico_del_Monte_Baldo	Osservatori_astronomici_d'Italia		358617
0	Osservatorio_astronomico_della_Regione_Autonoma_Valle_d'Aosta	Osservatori_astronomici_d'Italia		3093155
0	Osservatorio_astronomico_di_Bologna	Osservatori_astronomici_d'Italia		4264158
0	Osservatorio_astronomico_di_Brera	Osservatori_astronomici_d'Italia		746240
0	Osservatorio_astronomico_di_Cagliari	Osservatori_astronomici_d'Italia		4438980
0	Osservatorio_astronomico_di_Campo_Catino	Osservatori_astronomici_d'Italia		4353227
0	Osservatorio_astronomico_di_Capodimonte	Osservatori_astronomici_d'Italia		582244
0	Osservatorio_astronomico_di_Collurania	Osservatori_astronomici_d'Italia		1666323
0	Osservatorio_astronomico_di_Libbiano	Osservatori_astronomici_d'Italia		3824306
0	Osservatorio_astronomico_di_Madonna_di_Dossobuono	Osservatori_astronomici_d'Italia		3656979
0	Osservatorio_astronomico_di_Palermo	Osservatori_astronomici_d'Italia		2034241
0	Osservatorio_astronomico_di_Sormano	Osservatori_astronomici_d'Italia		3781593
0	Osservatorio_astronomico_di_Torino	Osservatori_astronomici_d'Italia		706368
0	Osservatorio_astronomico_di_Trieste	Osservatori_astronomici_d'Italia		2101115
0	Osservatorio_del_Monte_Bianco	Osservatori_astronomici_d'Italia		303915
0	Osservatorio_di_Cavriana	Osservatori_astronomici_d'Italia		4372200
0	Osservatorio_di_Colleverde	Osservatori_astronomici_d'Italia		4460580
0	Osservatorio_di_Frasso_Sabino	Osservatori_astronomici_d'Italia		1909679
0	Stazione_Radioastronomica_di_Medicina	Osservatori_astronomici_d'Italia		4028955
0	Stazione_osservativa_di_Asiago_Cima_Ekar	Osservatori_astronomici_d'Italia		2509325
0	Telescopio_Zeiss_di_Merate	Osservatori_astronomici_d'Italia		699071
